Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue,Year,Month,YearMonth,DayOfWeek,Hour
537541,22310,PANTRY MAGNETIC SHOPPING LIST,23,2011-01-13 10:12:00,1.83,12821,United Kingdom,42.09,2011,1,2011-01,3,10
537541,DOT,DOTCOM POSTAGE,1,2011-01-13 10:12:00,16.08,12821,United Kingdom,16.08,2011,1,2011-01,3,10
537541,48187,DOORMAT NEW ENGLAND,15,2011-01-13 10:12:00,7.91,12821,United Kingdom,118.65,2011,1,2011-01,3,10
537475,85099C,JUMBO BAG STRAWBERRY,16,2011-01-14 03:19:00,1.78,12787,United Kingdom,28.48,2011,1,2011-01,4,3
537475,23167,SMALL CERAMIC TOP STORAGE JAR,66,2011-01-14 03:19:00,0.87,12787,United Kingdom,57.42,2011,1,2011-01,4,3
538030,22727,ALARM CLOCK BAKELIKE RED,4,2011-01-14 09:19:00,3.61,12570,United Kingdom,14.44,2011,1,2011-01,4,9
538030,23167,SMALL CERAMIC TOP STORAGE JAR,32,2011-01-14 09:19:00,0.86,12570,United Kingdom,27.52,2011,1,2011-01,4,9
538030,20725,LUNCH BAG RED RETROSPOT,2,2011-01-14 09:19:00,1.66,12570,United Kingdom,3.32,2011,1,2011-01,4,9
537251,22386,JUMBO BAG PINK POLKADOT,2,2011-01-15 10:55:00,1.99,12815,United Kingdom,3.98,2011,1,2011-01,5,10
537251,22745,POPPY'S PLAYHOUSE BEDROOM,3,2011-01-15 10:55:00,2.2,12815,United Kingdom,6.6000000000000005,2011,1,2011-01,5,10
537479,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-01-16 08:26:00,6.9,12406,Germany,13.8,2011,1,2011-01,6,8
537479,23298,SPOTTY BUNTING,2,2011-01-16 08:26:00,5.41,12406,Germany,10.82,2011,1,2011-01,6,8
537762,22384,LUNCH BAG PINK POLKADOT,4,2011-01-16 12:31:00,1.57,12358,United Kingdom,6.28,2011,1,2011-01,6,12
537762,84879,ASSORTED COLOUR BIRD ORNAMENT,9,2011-01-16 12:31:00,1.73,12358,United Kingdom,15.57,2011,1,2011-01,6,12
537762,21754,HOME BUILDING BLOCK WORD,11,2011-01-16 12:31:00,5.68,12358,United Kingdom,62.48,2011,1,2011-01,6,12
537762,23300,GARDENERS KNEELING PAD CUP OF TEA,1,2011-01-16 12:31:00,2.27,12358,United Kingdom,2.27,2011,1,2011-01,6,12
537762,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-01-16 12:31:00,4.67,12358,United Kingdom,4.67,2011,1,2011-01,6,12
537762,22633,HAND WARMER UNION JACK,1,2011-01-16 12:31:00,1.76,12358,United Kingdom,1.76,2011,1,2011-01,6,12
537463,84406B,CREAM CUPID HEARTS COAT HANGER,5,2011-01-18 19:47:00,2.89,12765,United Kingdom,14.450000000000001,2011,1,2011-01,1,19
536584,22835,HOT WATER BOTTLE I AM SO POORLY,7,2011-01-20 09:17:00,4.71,12607,United Kingdom,32.97,2011,1,2011-01,3,9
536584,M,MANUAL,23,2011-01-20 09:17:00,0.0,12607,United Kingdom,0.0,2011,1,2011-01,3,9
536584,84406B,CREAM CUPID HEARTS COAT HANGER,19,2011-01-20 09:17:00,2.53,12607,United Kingdom,48.06999999999999,2011,1,2011-01,3,9
537492,48187,DOORMAT NEW ENGLAND,8,2011-01-20 12:27:00,7.34,12549,United Kingdom,58.72,2011,1,2011-01,3,12
537492,20727,LUNCH BAG BLACK SKULL,7,2011-01-20 12:27:00,1.73,12549,United Kingdom,12.11,2011,1,2011-01,3,12
537792,71053,WHITE METAL LANTERN,1,2011-01-20 16:42:00,3.46,12399,United Kingdom,3.46,2011,1,2011-01,3,16
537792,22748,POPPY'S PLAYHOUSE KITCHEN,2,2011-01-20 16:42:00,2.03,12399,United Kingdom,4.06,2011,1,2011-01,3,16
537792,22197,POPCORN HOLDER,45,2011-01-20 16:42:00,0.82,12399,United Kingdom,36.9,2011,1,2011-01,3,16
537792,22728,ALARM CLOCK BAKELIKE PINK,2,2011-01-20 16:42:00,3.64,12399,United Kingdom,7.28,2011,1,2011-01,3,16
537792,23166,MEDIUM CERAMIC TOP STORAGE JAR,15,2011-01-20 16:42:00,1.26,12399,United Kingdom,18.9,2011,1,2011-01,3,16
536827,22382,LUNCH BAG SPACEBOY DESIGN,1,2011-01-21 07:19:00,1.65,12572,Belgium,1.65,2011,1,2011-01,4,7
536827,22622,BOX OF VINTAGE ALPHABET BLOCKS,12,2011-01-21 07:19:00,4.92,12572,Belgium,59.04,2011,1,2011-01,4,7
536827,22835,HOT WATER BOTTLE I AM SO POORLY,2,2011-01-21 07:19:00,4.56,12572,Belgium,9.12,2011,1,2011-01,4,7
536827,22384,LUNCH BAG PINK POLKADOT,15,2011-01-21 07:19:00,1.74,12572,Belgium,26.1,2011,1,2011-01,4,7
537396,85099C,JUMBO BAG STRAWBERRY,1,2011-01-21 08:52:00,2.11,12736,United Kingdom,2.11,2011,1,2011-01,4,8
537396,48187,DOORMAT NEW ENGLAND,2,2011-01-21 08:52:00,8.6,12736,United Kingdom,17.2,2011,1,2011-01,4,8
537396,20727,LUNCH BAG BLACK SKULL,20,2011-01-21 08:52:00,1.49,12736,United Kingdom,29.8,2011,1,2011-01,4,8
536932,23298,SPOTTY BUNTING,8,2011-01-21 11:40:00,4.9,12629,United Kingdom,39.2,2011,1,2011-01,4,11
536932,47566,PARTY BUNTING,23,2011-01-21 11:40:00,5.39,12629,United Kingdom,123.97,2011,1,2011-01,4,11
536932,22197,POPCORN HOLDER,6,2011-01-21 11:40:00,0.83,12629,United Kingdom,4.9799999999999995,2011,1,2011-01,4,11
536932,22423,REGENCY CAKESTAND 3 TIER,1,2011-01-21 11:40:00,13.71,12629,United Kingdom,13.71,2011,1,2011-01,4,11
536932,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2011-01-21 11:40:00,3.63,12629,United Kingdom,14.52,2011,1,2011-01,4,11
536788,22727,ALARM CLOCK BAKELIKE RED,1,2011-01-23 12:48:00,3.75,12434,United Kingdom,3.75,2011,1,2011-01,6,12
536707,22383,LUNCH BAG SUKI DESIGN,1,2011-01-23 18:13:00,1.8,12712,United Kingdom,1.8,2011,1,2011-01,6,18
536707,21755,LOVE BUILDING BLOCK WORD,2,2011-01-23 18:13:00,6.28,12712,United Kingdom,12.56,2011,1,2011-01,6,18
536746,22386,JUMBO BAG PINK POLKADOT,7,2011-01-23 18:51:00,2.12,12552,United Kingdom,14.84,2011,1,2011-01,6,18
538102,22469,HEART OF WICKER SMALL,5,2011-01-23 19:24:00,1.51,12670,United Kingdom,7.55,2011,1,2011-01,6,19
538102,23084,RABBIT NIGHT LIGHT,19,2011-01-23 19:24:00,1.9,12670,United Kingdom,36.1,2011,1,2011-01,6,19
536566,23167,SMALL CERAMIC TOP STORAGE JAR,7,2011-01-24 09:53:00,0.85,12664,United Kingdom,5.95,2011,1,2011-01,0,9
536566,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,2,2011-01-24 09:53:00,4.51,12664,United Kingdom,9.02,2011,1,2011-01,0,9
536566,20727,LUNCH BAG BLACK SKULL,13,2011-01-24 09:53:00,1.72,12664,United Kingdom,22.36,2011,1,2011-01,0,9
536566,21755,LOVE BUILDING BLOCK WORD,10,2011-01-24 09:53:00,5.48,12664,United Kingdom,54.800000000000004,2011,1,2011-01,0,9
536484,22633,HAND WARMER UNION JACK,15,2011-01-25 02:54:00,1.98,12787,United Kingdom,29.7,2011,1,2011-01,1,2
536484,20727,LUNCH BAG BLACK SKULL,1,2011-01-25 02:54:00,1.63,12787,United Kingdom,1.63,2011,1,2011-01,1,2
536484,DOT,DOTCOM POSTAGE,2,2011-01-25 02:54:00,16.32,12787,United Kingdom,32.64,2011,1,2011-01,1,2
537145,71053,WHITE METAL LANTERN,2,2011-01-25 10:39:00,3.62,12422,United Kingdom,7.24,2011,1,2011-01,1,10
537145,22382,LUNCH BAG SPACEBOY DESIGN,19,2011-01-25 10:39:00,1.53,12422,United Kingdom,29.07,2011,1,2011-01,1,10
537145,22632,HAND WARMER RED POLKA DOT,17,2011-01-25 10:39:00,1.7,12422,United Kingdom,28.9,2011,1,2011-01,1,10
537145,22386,JUMBO BAG PINK POLKADOT,6,2011-01-25 10:39:00,1.93,12422,United Kingdom,11.58,2011,1,2011-01,1,10
537145,22633,HAND WARMER UNION JACK,1,2011-01-25 10:39:00,1.68,12422,United Kingdom,1.68,2011,1,2011-01,1,10
537145,DOT,DOTCOM POSTAGE,1,2011-01-25 10:39:00,14.01,12422,United Kingdom,14.01,2011,1,2011-01,1,10
537145,47566,PARTY BUNTING,3,2011-01-25 10:39:00,4.73,12422,United Kingdom,14.190000000000001,2011,1,2011-01,1,10
537145,85099C,JUMBO BAG STRAWBERRY,1,2011-01-25 10:39:00,1.88,12422,United Kingdom,1.88,2011,1,2011-01,1,10
537410,22726,ALARM CLOCK BAKELIKE GREEN,1,2011-01-25 16:03:00,3.92,12381,Switzerland,3.92,2011,1,2011-01,1,16
537410,21777,RECIPE BOX WITH METAL HEART,2,2011-01-25 16:03:00,7.3,12381,Switzerland,14.6,2011,1,2011-01,1,16
536844,22726,ALARM CLOCK BAKELIKE GREEN,3,2011-01-27 03:51:00,3.59,12736,United Kingdom,10.77,2011,1,2011-01,3,3
536844,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-01-27 03:51:00,3.99,12736,United Kingdom,3.99,2011,1,2011-01,3,3
536844,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-01-27 03:51:00,2.2,12736,United Kingdom,2.2,2011,1,2011-01,3,3
537355,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-01-27 15:53:00,2.3,12697,United Kingdom,11.5,2011,1,2011-01,3,15
537954,22835,HOT WATER BOTTLE I AM SO POORLY,2,2011-01-28 14:07:00,4.95,12708,United Kingdom,9.9,2011,1,2011-01,4,14
537954,22633,HAND WARMER UNION JACK,4,2011-01-28 14:07:00,1.83,12708,United Kingdom,7.32,2011,1,2011-01,4,14
537954,22730,ALARM CLOCK BAKELIKE IVORY,4,2011-01-28 14:07:00,3.89,12708,United Kingdom,15.56,2011,1,2011-01,4,14
537853,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,11,2011-01-28 14:47:00,4.09,12741,United Kingdom,44.989999999999995,2011,1,2011-01,4,14
537853,22835,HOT WATER BOTTLE I AM SO POORLY,6,2011-01-28 14:47:00,4.9,12741,United Kingdom,29.400000000000002,2011,1,2011-01,4,14
537555,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-01-29 10:39:00,2.19,12415,United Kingdom,2.19,2011,1,2011-01,5,10
537963,21754,HOME BUILDING BLOCK WORD,19,2011-01-29 15:47:00,5.6,12831,United Kingdom,106.39999999999999,2011,1,2011-01,5,15
537963,22198,SMALL HEART FLOWERS HOOK,71,2011-01-29 15:47:00,0.9,12831,United Kingdom,63.9,2011,1,2011-01,5,15
537963,22752,SET 7 BABUSHKA NESTING BOXES,9,2011-01-29 15:47:00,7.44,12831,United Kingdom,66.96000000000001,2011,1,2011-01,5,15
537963,22745,POPPY'S PLAYHOUSE BEDROOM,4,2011-01-29 15:47:00,2.16,12831,United Kingdom,8.64,2011,1,2011-01,5,15
537963,85099B,JUMBO BAG RED RETROSPOT,6,2011-01-29 15:47:00,2.03,12831,United Kingdom,12.18,2011,1,2011-01,5,15
536512,20725,LUNCH BAG RED RETROSPOT,12,2011-01-30 08:19:00,1.67,12365,United Kingdom,20.04,2011,1,2011-01,6,8
536512,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,4,2011-01-30 08:19:00,3.98,12365,United Kingdom,15.92,2011,1,2011-01,6,8
537097,DOT,DOTCOM POSTAGE,4,2011-01-31 06:35:00,15.11,12576,Spain,60.44,2011,1,2011-01,0,6
537097,21777,RECIPE BOX WITH METAL HEART,1,2011-01-31 06:35:00,7.97,12576,Spain,7.97,2011,1,2011-01,0,6
537097,20727,LUNCH BAG BLACK SKULL,9,2011-01-31 06:35:00,1.69,12576,Spain,15.209999999999999,2011,1,2011-01,0,6
537097,21755,LOVE BUILDING BLOCK WORD,12,2011-01-31 06:35:00,5.84,12576,Spain,70.08,2011,1,2011-01,0,6
537097,22198,SMALL HEART FLOWERS HOOK,1,2011-01-31 06:35:00,0.91,12576,Spain,0.91,2011,1,2011-01,0,6
537449,21754,HOME BUILDING BLOCK WORD,19,2011-01-31 09:19:00,5.58,12477,United Kingdom,106.02,2011,1,2011-01,0,9
537449,22197,POPCORN HOLDER,2,2011-01-31 09:19:00,0.77,12477,United Kingdom,1.54,2011,1,2011-01,0,9
537449,22632,HAND WARMER RED POLKA DOT,7,2011-01-31 09:19:00,1.75,12477,United Kingdom,12.25,2011,1,2011-01,0,9
537449,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-01-31 09:19:00,1.68,12477,United Kingdom,1.68,2011,1,2011-01,0,9
537449,23298,SPOTTY BUNTING,16,2011-01-31 09:19:00,4.91,12477,United Kingdom,78.56,2011,1,2011-01,0,9
537449,23084,RABBIT NIGHT LIGHT,3,2011-01-31 09:19:00,1.87,12477,United Kingdom,5.61,2011,1,2011-01,0,9
537449,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-01-31 09:19:00,3.39,12477,United Kingdom,13.56,2011,1,2011-01,0,9
537449,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-01-31 09:19:00,4.15,12477,United Kingdom,4.15,2011,1,2011-01,0,9
537894,22632,HAND WARMER RED POLKA DOT,4,2011-01-31 09:51:00,1.93,12539,United Kingdom,7.72,2011,1,2011-01,0,9
537894,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-01-31 09:51:00,8.3,12539,United Kingdom,24.900000000000002,2011,1,2011-01,0,9
537894,21777,RECIPE BOX WITH METAL HEART,1,2011-01-31 09:51:00,8.14,12539,United Kingdom,8.14,2011,1,2011-01,0,9
536412,21755,LOVE BUILDING BLOCK WORD,24,2011-02-01 10:16:00,5.63,12808,Spain,135.12,2011,2,2011-02,1,10
536412,23300,GARDENERS KNEELING PAD CUP OF TEA,6,2011-02-01 10:16:00,1.96,12808,Spain,11.76,2011,2,2011-02,1,10
536412,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,20,2011-02-01 10:16:00,4.27,12808,Spain,85.39999999999999,2011,2,2011-02,1,10
537964,22198,SMALL HEART FLOWERS HOOK,1,2011-02-01 10:35:00,0.83,12586,United Kingdom,0.83,2011,2,2011-02,1,10
537292,22469,HEART OF WICKER SMALL,14,2011-02-03 09:43:00,1.71,12467,Finland,23.939999999999998,2011,2,2011-02,3,9
537292,23084,RABBIT NIGHT LIGHT,1,2011-02-03 09:43:00,1.87,12467,Finland,1.87,2011,2,2011-02,3,9
536427,21754,HOME BUILDING BLOCK WORD,1,2011-02-03 10:53:00,6.03,12362,United Kingdom,6.03,2011,2,2011-02,3,10
536427,84406B,CREAM CUPID HEARTS COAT HANGER,8,2011-02-03 10:53:00,2.92,12362,United Kingdom,23.36,2011,2,2011-02,3,10
537858,21212,PACK OF 72 RETROSPOT CAKE CASES,12,2011-02-04 07:02:00,0.58,12415,United Kingdom,6.959999999999999,2011,2,2011-02,4,7
537858,23298,SPOTTY BUNTING,9,2011-02-04 07:02:00,4.86,12415,United Kingdom,43.74,2011,2,2011-02,4,7
537538,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-02-04 10:20:00,3.51,12485,Netherlands,3.51,2011,2,2011-02,4,10
537538,POST,POSTAGE,22,2011-02-04 10:20:00,16.65,12485,Netherlands,366.29999999999995,2011,2,2011-02,4,10
537538,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-02-04 10:20:00,6.91,12485,Netherlands,27.64,2011,2,2011-02,4,10
537538,22382,LUNCH BAG SPACEBOY DESIGN,5,2011-02-04 10:20:00,1.66,12485,Netherlands,8.299999999999999,2011,2,2011-02,4,10
537538,22198,SMALL HEART FLOWERS HOOK,52,2011-02-04 10:20:00,0.92,12485,Netherlands,47.84,2011,2,2011-02,4,10
537538,22310,PANTRY MAGNETIC SHOPPING LIST,1,2011-02-04 10:20:00,2.1,12485,Netherlands,2.1,2011,2,2011-02,4,10
537244,POST,POSTAGE,6,2011-02-06 15:38:00,16.31,12736,Spain,97.85999999999999,2011,2,2011-02,6,15
537244,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,9,2011-02-06 15:38:00,4.49,12736,Spain,40.410000000000004,2011,2,2011-02,6,15
537244,22633,HAND WARMER UNION JACK,5,2011-02-06 15:38:00,2.03,12736,Spain,10.149999999999999,2011,2,2011-02,6,15
537244,85099B,JUMBO BAG RED RETROSPOT,20,2011-02-06 15:38:00,1.97,12736,Spain,39.4,2011,2,2011-02,6,15
537334,22197,POPCORN HOLDER,21,2011-02-06 17:40:00,0.87,12389,Belgium,18.27,2011,2,2011-02,6,17
537334,22730,ALARM CLOCK BAKELIKE IVORY,7,2011-02-06 17:40:00,3.67,12389,Belgium,25.689999999999998,2011,2,2011-02,6,17
537334,23084,RABBIT NIGHT LIGHT,2,2011-02-06 17:40:00,1.81,12389,Belgium,3.62,2011,2,2011-02,6,17
537334,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,4,2011-02-06 17:40:00,4.56,12389,Belgium,18.24,2011,2,2011-02,6,17
537586,M,MANUAL,3,2011-02-07 00:43:00,0.0,12669,United Kingdom,0.0,2011,2,2011-02,0,0
537586,48187,DOORMAT NEW ENGLAND,2,2011-02-07 00:43:00,8.69,12669,United Kingdom,17.38,2011,2,2011-02,0,0
537586,22728,ALARM CLOCK BAKELIKE PINK,19,2011-02-07 00:43:00,4.01,12669,United Kingdom,76.19,2011,2,2011-02,0,0
537586,22748,POPPY'S PLAYHOUSE KITCHEN,3,2011-02-07 00:43:00,2.16,12669,United Kingdom,6.48,2011,2,2011-02,0,0
537586,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2011-02-07 00:43:00,2.52,12669,United Kingdom,45.36,2011,2,2011-02,0,0
536634,22623,BOX OF VINTAGE JIGSAW BLOCKS,12,2011-02-07 12:22:00,5.43,12741,United Kingdom,65.16,2011,2,2011-02,0,12
536634,22198,SMALL HEART FLOWERS HOOK,1,2011-02-07 12:22:00,0.86,12741,United Kingdom,0.86,2011,2,2011-02,0,12
536634,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-02-07 12:22:00,1.84,12741,United Kingdom,3.68,2011,2,2011-02,0,12
536634,85099C,JUMBO BAG STRAWBERRY,4,2011-02-07 12:22:00,1.8,12741,United Kingdom,7.2,2011,2,2011-02,0,12
536914,22384,LUNCH BAG PINK POLKADOT,4,2011-02-07 18:35:00,1.64,12813,United Kingdom,6.56,2011,2,2011-02,0,18
536914,DOT,DOTCOM POSTAGE,8,2011-02-07 18:35:00,13.66,12813,United Kingdom,109.28,2011,2,2011-02,0,18
536914,47566,PARTY BUNTING,6,2011-02-07 18:35:00,5.15,12813,United Kingdom,30.900000000000002,2011,2,2011-02,0,18
536914,22382,LUNCH BAG SPACEBOY DESIGN,9,2011-02-07 18:35:00,1.62,12813,United Kingdom,14.580000000000002,2011,2,2011-02,0,18
536914,23084,RABBIT NIGHT LIGHT,14,2011-02-07 18:35:00,1.83,12813,United Kingdom,25.62,2011,2,2011-02,0,18
536914,22198,SMALL HEART FLOWERS HOOK,3,2011-02-07 18:35:00,0.86,12813,United Kingdom,2.58,2011,2,2011-02,0,18
536601,22720,SET OF 3 CAKE TINS PANTRY DESIGN,24,2011-02-08 06:21:00,4.69,12845,United Kingdom,112.56,2011,2,2011-02,1,6
536601,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-02-08 06:21:00,4.49,12845,United Kingdom,8.98,2011,2,2011-02,1,6
536601,23300,GARDENERS KNEELING PAD CUP OF TEA,12,2011-02-08 06:21:00,2.25,12845,United Kingdom,27.0,2011,2,2011-02,1,6
536601,47566,PARTY BUNTING,1,2011-02-08 06:21:00,4.86,12845,United Kingdom,4.86,2011,2,2011-02,1,6
536601,85099C,JUMBO BAG STRAWBERRY,1,2011-02-08 06:21:00,1.76,12845,United Kingdom,1.76,2011,2,2011-02,1,6
536884,84029E,RED WOOLLY HOTTIE WHITE HEART,3,2011-02-08 08:42:00,3.14,12594,United Kingdom,9.42,2011,2,2011-02,1,8
536884,22423,REGENCY CAKESTAND 3 TIER,1,2011-02-08 08:42:00,13.5,12594,United Kingdom,13.5,2011,2,2011-02,1,8
536884,84997D,BLUE 3 PIECE POLKADOT CUTLERY SET,10,2011-02-08 08:42:00,3.78,12594,United Kingdom,37.8,2011,2,2011-02,1,8
536884,85099B,JUMBO BAG RED RETROSPOT,2,2011-02-08 08:42:00,1.88,12594,United Kingdom,3.76,2011,2,2011-02,1,8
536884,84879,ASSORTED COLOUR BIRD ORNAMENT,9,2011-02-08 08:42:00,1.67,12594,United Kingdom,15.03,2011,2,2011-02,1,8
537216,POST,POSTAGE,8,2011-02-08 09:12:00,18.28,12549,United Kingdom,146.24,2011,2,2011-02,1,9
537216,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-02-08 09:12:00,2.24,12549,United Kingdom,2.24,2011,2,2011-02,1,9
537216,22633,HAND WARMER UNION JACK,6,2011-02-08 09:12:00,1.95,12549,United Kingdom,11.7,2011,2,2011-02,1,9
536401,22310,PANTRY MAGNETIC SHOPPING LIST,2,2011-02-08 12:42:00,1.98,12483,United Kingdom,3.96,2011,2,2011-02,1,12
536401,22382,LUNCH BAG SPACEBOY DESIGN,2,2011-02-08 12:42:00,1.72,12483,United Kingdom,3.44,2011,2,2011-02,1,12
536610,71053,WHITE METAL LANTERN,22,2011-02-08 19:54:00,3.35,12783,Germany,73.7,2011,2,2011-02,1,19
536610,23166,MEDIUM CERAMIC TOP STORAGE JAR,1,2011-02-08 19:54:00,1.24,12783,Germany,1.24,2011,2,2011-02,1,19
536610,DOT,DOTCOM POSTAGE,2,2011-02-08 19:54:00,13.8,12783,Germany,27.6,2011,2,2011-02,1,19
536610,23167,SMALL CERAMIC TOP STORAGE JAR,64,2011-02-08 19:54:00,0.89,12783,Germany,56.96,2011,2,2011-02,1,19
536610,22383,LUNCH BAG SUKI DESIGN,1,2011-02-08 19:54:00,1.55,12783,Germany,1.55,2011,2,2011-02,1,19
536610,22198,SMALL HEART FLOWERS HOOK,1,2011-02-08 19:54:00,0.79,12783,Germany,0.79,2011,2,2011-02,1,19
536610,22728,ALARM CLOCK BAKELIKE PINK,1,2011-02-08 19:54:00,3.66,12783,Germany,3.66,2011,2,2011-02,1,19
536610,20727,LUNCH BAG BLACK SKULL,2,2011-02-08 19:54:00,1.75,12783,Germany,3.5,2011,2,2011-02,1,19
537641,22197,POPCORN HOLDER,1,2011-02-08 21:49:00,0.9,12659,United Kingdom,0.9,2011,2,2011-02,1,21
537641,POST,POSTAGE,18,2011-02-08 21:49:00,19.35,12659,United Kingdom,348.3,2011,2,2011-02,1,21
537641,22310,PANTRY MAGNETIC SHOPPING LIST,2,2011-02-08 21:49:00,1.88,12659,United Kingdom,3.76,2011,2,2011-02,1,21
538322,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,2,2011-02-09 10:54:00,4.08,12574,United Kingdom,8.16,2011,2,2011-02,2,10
538322,21755,LOVE BUILDING BLOCK WORD,11,2011-02-09 10:54:00,5.55,12574,United Kingdom,61.05,2011,2,2011-02,2,10
538322,85099B,JUMBO BAG RED RETROSPOT,6,2011-02-09 10:54:00,1.95,12574,United Kingdom,11.7,2011,2,2011-02,2,10
537668,M,MANUAL,6,2011-02-10 17:48:00,0.0,12500,United Kingdom,0.0,2011,2,2011-02,3,17
537668,21754,HOME BUILDING BLOCK WORD,22,2011-02-10 17:48:00,5.48,12500,United Kingdom,120.56,2011,2,2011-02,3,17
537332,22386,JUMBO BAG PINK POLKADOT,11,2011-02-12 08:55:00,1.96,12836,United Kingdom,21.56,2011,2,2011-02,5,8
537332,22727,ALARM CLOCK BAKELIKE RED,2,2011-02-12 08:55:00,3.8,12836,United Kingdom,7.6,2011,2,2011-02,5,8
537332,22728,ALARM CLOCK BAKELIKE PINK,23,2011-02-12 08:55:00,3.68,12836,United Kingdom,84.64,2011,2,2011-02,5,8
537332,23300,GARDENERS KNEELING PAD CUP OF TEA,11,2011-02-12 08:55:00,2.14,12836,United Kingdom,23.540000000000003,2011,2,2011-02,5,8
537332,21754,HOME BUILDING BLOCK WORD,4,2011-02-12 08:55:00,6.33,12836,United Kingdom,25.32,2011,2,2011-02,5,8
536934,48187,DOORMAT NEW ENGLAND,8,2011-02-12 10:31:00,7.67,12440,Finland,61.36,2011,2,2011-02,5,10
536934,20725,LUNCH BAG RED RETROSPOT,1,2011-02-12 10:31:00,1.81,12440,Finland,1.81,2011,2,2011-02,5,10
536934,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-02-12 10:31:00,2.51,12440,Finland,5.02,2011,2,2011-02,5,10
537174,22730,ALARM CLOCK BAKELIKE IVORY,4,2011-02-12 10:37:00,3.38,12398,United Kingdom,13.52,2011,2,2011-02,5,10
536720,22752,SET 7 BABUSHKA NESTING BOXES,21,2011-02-12 10:54:00,8.34,12574,United Kingdom,175.14,2011,2,2011-02,5,10
536720,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2011-02-12 10:54:00,4.5,12574,United Kingdom,9.0,2011,2,2011-02,5,10
537330,22623,BOX OF VINTAGE JIGSAW BLOCKS,2,2011-02-13 08:14:00,4.54,12605,United Kingdom,9.08,2011,2,2011-02,6,8
537330,21755,LOVE BUILDING BLOCK WORD,6,2011-02-13 08:14:00,6.52,12605,United Kingdom,39.12,2011,2,2011-02,6,8
537330,23084,RABBIT NIGHT LIGHT,4,2011-02-13 08:14:00,1.77,12605,United Kingdom,7.08,2011,2,2011-02,6,8
536847,22623,BOX OF VINTAGE JIGSAW BLOCKS,5,2011-02-13 11:36:00,4.81,12480,United Kingdom,24.049999999999997,2011,2,2011-02,6,11
536847,M,MANUAL,1,2011-02-13 11:36:00,0.0,12480,United Kingdom,0.0,2011,2,2011-02,6,11
536847,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,13,2011-02-13 11:36:00,4.29,12480,United Kingdom,55.77,2011,2,2011-02,6,11
537204,71053,WHITE METAL LANTERN,21,2011-02-13 14:20:00,3.18,12481,United Kingdom,66.78,2011,2,2011-02,6,14
537533,22469,HEART OF WICKER SMALL,10,2011-02-14 14:36:00,1.62,12437,United Kingdom,16.200000000000003,2011,2,2011-02,0,14
537815,21754,HOME BUILDING BLOCK WORD,11,2011-02-14 18:43:00,6.36,12483,United Kingdom,69.96000000000001,2011,2,2011-02,0,18
537815,22623,BOX OF VINTAGE JIGSAW BLOCKS,2,2011-02-14 18:43:00,4.99,12483,United Kingdom,9.98,2011,2,2011-02,0,18
537991,M,MANUAL,2,2011-02-15 10:01:00,0.0,12607,United Kingdom,0.0,2011,2,2011-02,1,10
537991,22632,HAND WARMER RED POLKA DOT,7,2011-02-15 10:01:00,1.89,12607,United Kingdom,13.229999999999999,2011,2,2011-02,1,10
537991,22198,SMALL HEART FLOWERS HOOK,1,2011-02-15 10:01:00,0.8,12607,United Kingdom,0.8,2011,2,2011-02,1,10
537991,85099C,JUMBO BAG STRAWBERRY,3,2011-02-15 10:01:00,2.06,12607,United Kingdom,6.18,2011,2,2011-02,1,10
537991,20727,LUNCH BAG BLACK SKULL,2,2011-02-15 10:01:00,1.76,12607,United Kingdom,3.52,2011,2,2011-02,1,10
537991,22386,JUMBO BAG PINK POLKADOT,2,2011-02-15 10:01:00,2.05,12607,United Kingdom,4.1,2011,2,2011-02,1,10
